
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“Tito’s warns customers: Vodka is not a safe hand sanitizer,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“Doctors discover four live bees feeding on tears inside woman’s eye,"
"
,
,
,
,
,
,
,
,
,
,
"“A Texas mayor has resigned after telling residents of his city to ‘Get off your ass and take care of your own family!’ in the face of a devastating once-in-a-generation winter storm that has killed more than 20 people across the country and left millions without power in the state. …
Amid widespread outrage Boyd has now apologized resigned and issued a more contrite statement …
‘Please understand, if I had it to do over again, I would have just kept my words to myself and if I did say them I would have used better wording and been more descriptive,’ said Boyd.","
"
,
,
,
,
"“China: Man banned from all-you-can-eat BBQ for eating too much
Mr Kang said the restaurant is ‘discriminatory’ against people who can eat a lot.
‘I can eat a lot—is that a fault?’ he said, adding that he didn’t waste any of the food.
But the restaurant owner told the same reporter that Mr Kang was putting him out of pocket. …
‘Even when he drinks soy milk, he can drink 20 or 30 bottles. When he eats the pork trotters,
he consumes the whole tray of them. And for prawns, usually people use tongs to pick them up,
he uses a tray to take them all.'","
"
,
,
,
,
,
,
,
"“Will Jeff Bezos be an astronaut when he travels into space…?
It’s complicated, because experts say there’s still a debate about where space begins.","“More than 70,000 people have signed petitions to stop Jeff Bezos from returning to Earth 
after his trip to space…""
"
,
,
,
,
,
,
"“Regarding the recent news released on the official website of the WTA, the content has not been
confirmed or verified by myself and it was released without my consent. The news in that release,
including the allegation of sexual assault, is not true. I’m not missing, nor I am unsafe. I’ve just been
resting at home and everything is fine. Thank you again for caring about me.","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
“Sia: Shia LaBeouf Conned Me into Adulterous Relationship,"
"
,
"“Spanx chief gives all employees first-class plane tickets and $10,000
Shapewear company founder Sara Blakely surprised employees at a party
to mark Spanx’s new $1.2bn valuation","
"
,
,
,
,
,
,
,
,
,
,
"“Hindu god Shiva given seat on Kashi-Mahakal Express …
Officials in charge of the Kashi-Mahakal Express … booked the upper berth in a second-class, air-conditioned compartment for the god known as the cosmic destroyer on the train’s inaugural run. …
The Times of India said in an editorial that ‘assigning an upper berth to Shiva is illogical, because he has transcended the plane on which berths exist’.","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“China accuses Sweden of violating human rights over treatment of tourists.,"
"
"“By calling Sessions a dumb Southerner, Trump has done the impossible.","
"
,
,
,
,
,
,
,
,
,
"“Two Stanford students filed a class action Wednesday in Federal court … [They] allege that, in light of the admission of students who paid bribes to secure their slots, the universities are liable under California state law for false representations about the fairness and reliability of their admissions processes…","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“Tate Britain has defended advertising for a head of coffee with a salary of nearly £40,000— more than the average wage of a London-based curator—after critics said the role highlights how low museum professionals’ wages are.","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“Aukus pact backlash grows,"
"
"“Yes, the caucuses are not perfect.","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“Kyoto—A team of scientists at a university in western Japan has developed masks that glow
when exposed to ultraviolet light if they contain traces of the coronavirus,
using antibodies extracted from ostrich eggs.","
"
,
,
,
“China insists Genghis Khan exhibit not use words ‘Genghis Khan’,"
"
,
,
,
"“Reenactment of the Civil War is in decline, 
and a crucial battlefield feels the loss..","
"
"“Five years ago, Jeanne Pouchain was declared dead by a French court. …
Pouchain has spent more than three and a half years engaged in an existential battle to prove
to the French authorities … that she is very much alive.","
"
"“A boy gave a Baby Yoda to crews battling Oregon wildfires. They lovingly passed it among firefighters, across state lines.","
"
“Thirteen people apply online for divorce on Christmas Day,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“S.F. Mayor London Breed had her own French Laundry [3-star Michelin restaurant] party … while encouraging others to avoid gatherings.,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“A Nebraska state lawmaker apologized on Monday after he publicly cited
a… debunked rumor alleging that schools are placing litter boxes 
in school bathrooms to accommodate children who self-identify as cats.","
"
,
"“UK’s top toilet roll suppliers stockpiling
in case of no-deal Brexit","
"
,
,
“The Griffin Warrior: A Staggering Discovery from Ancient Greece,"
"
,
"“The world’s tallest horse has died in Wisconsin”
“The world’s tallest sandcastle has been completed in Denmark”
“Italian farmers have grown the world’s largest cherry","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“A deliveryman in New York has been accused of stealing $90,000 worth of cake. David Lliviganay, an employee of Lady M Confections, is said to have smuggled 1,020 of their cakes out of their Long Island City warehouse … [There] was apparently a robust secondary black market for crêpes with little rabbits on them … according to a lawsuit filed by the company.","
"
“Miss Papua New Guinea stripped of her crown for TikTok twerking video,"“Mrs. Sri Lanka beauty pageant winner stripped of her new crown by previous year’s winner onstage …
[S]he claimed the rules disqualified the winning woman for being divorced.""
"
,
,
,
,
"“Rep. Thomas Massie said Monday he’ll never delete the controversial photo he posted over the
weekend of him and his family holding guns in front of a Christmas tree…. ‘I crossed guns with family
and Christmas, and those are three things that really could trigger the leftists, and I didn’t realize
that it would be such an explosive cocktail when you put it together. But it adds up to freedom.'","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“’He expressly led you to believe that President Trump’s supporters believe that the president wanted … the cavalry ready for physical combat,’ Schoen said. ‘The problem is, the actual text is exactly the opposite. The tweeter promised to bring the Calvary, public display of Christ’s crucifixion, a central symbol of our Christian faith with her to the president’s speech, a symbol of faith, love and peace.’","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“Last month, [Amazon …] dropped its longtime shopping cart image … in favor of Amazon’s smiling-face-arrow on a package with a ridged piece of blue tape. Positioned on top of the smile line, it looked a bit like the mustache of German dictator Adolf Hitler, users on Twitter pointed out. This week, Amazon updated its app logo again… and quietly folded the tape on top of the image.
Amazon spokesperson Craig Andrews did not directly address the Hitler comparison claims. ‘We designed the new icon to spark anticipation, excitement, and joy …,’ he said.","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“French posters of kissing couples promote ‘desirable’ side of Covid jab,"
"
,
,
,
,
,
"“[Putin] really made this about whataboutism, right?… He quoted a ridiculous comparison…
the proof in the pudding will be in the eating.","“[W]hile deploying a familiar tactic of whataboutism, [he responded] to questions about Russia
by pointing out flaws within the systems of the U.S.""
"
,
,
,
,
"“The US secretary of state, Mike Pompeo, has vowed the US and its allies will “expel every last Iranian boot” from Syria as he sought to reassure Middle Eastern nations it was not withdrawing from the region despite Donald Trump’s call for troops to return home.","
"
,
"“Provided with a board full of buttons, some pets appear to be communicating 
with their humans—and researchers are investigating …
More than 1,000 dogs, 50 cats and a few horses are involved in the project—
with more applicants every day.","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“‘Phantom Tollbooth’ Author Norton Juster Dies At 91,"
"
"“Pope Francis has taken aim at adjectives while giving his views on language to the Vatican communications team, saying: ‘I am allergic to those words’. … [T]he pope took particular aim at the word ‘authentic,’ especially when describing ‘authentic Christians’. ‘We have fallen into the culture of adjectives and adverbs, and we have forgotten the strength of nouns … Why say authentically Christian? It is Christian!’","
"
,
,
,
,
,
"“Cave find shows Neanderthals collected seafood, scientists say…
‘Forget about this Hollywood-like image of the Neanderthal as this half-naked primitive
that roamed the steppe tundra of northern Europe hunting for mammoths and other megafauna with poor and inefficient weapons,’ said [an expert]. ‘The real Neanderthal is the Neanderthal who is in southern Europe.’","
"
"Students taught online “could simply walk away from their computers
and not participate in classes…","
"
,
,
,
,
"“The Liberal Democrats have pulled off an extraordinary victory in the Buckinghamshire constituency
of Chesham and Amersham . . . In a shock result, the Lib Dem Sarah Green secured 21,517 votes,
leaving the Conservative Peter Fleet trailing with 13,489 . . . The Green party candidate Carolyne
Culver got 1, 480 votes . . .","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
