Column1;Unnamed: 0;date;label;claim;tags;url;summary;poems;alt
552;1830;24/09/2020;barely-true; Only one Black-owned restaurant in Michigan received a loan through the Paycheck Protection Program ;['Race and Ethnicity', 'Small Business', 'Coronavirus', 'Michigan', 'Kamala Harris'];https://www.politifact.com/factchecks/2020/sep/24/kamala-harris/harris-highlights-racial-disparities-distribution-/;"At least 29 Black-owned restaurants in Michigan have received loans through the Paycheck Protection Program.
The vast majority of recipients did not volunteer racial information on their applications.
Black-owned businesses have been hit hard by the coronavirus-induced economic recession, and research shows racial disparities in access to PPP loans.
";;
973;33621;22/09/2020;false; Putting a national lockdown, stay-at-home orders, is like house arrest. Other than slavery, which was a different kind of restraint, this is the greatest intrusion on civil liberties in American history. ;['National', 'Civil Rights', 'Legal Issues', 'Coronavirus', 'William Barr'];https://www.politifact.com/factchecks/2020/sep/22/william-barr/covid-19-rules-second-only-slavery-civil-liberties/;"All but a handful of states imposed stay-at-home orders in an effort to slow the spread of COVID-19.
Measures taken during public health emergencies broadly pass legal muster but some elements face legal challenges.
Other documented civil liberties violations in American history include denying millions of Black people the right to vote, terrorizing Black communities resulting in thousands of deaths, jailing people for voicing their opinions, and forcibly relocating or deporting over 1 million citizens.
";;
978;33739;21/09/2020;false; The man in a mugshot is responsible for lighting 32 of the wildfires on the West Coast. ;['Environment', 'Climate Change', 'Facebook Fact-checks', 'California', 'Facebook posts'];https://www.politifact.com/factchecks/2020/sep/21/facebook-posts/no-man-wasnt-arrested-lighting-32-wildfires-west-c/;"The man in the photo, Brandon McGlover, did not light 32 wildfires, in 2020 or any other year.
McGlover was arrested in July 2018 and is currently in prison for lighting nine fires in southwest California, including the Cranston Fire, which forced thousands of evacuations and burned over 13,000 acres.
Experts say that climate change has modified environments in the West Coast, making them more conducive to wildfires. ​
";;
553;1836;18/09/2020;barely-true; Says that to help people in need during the coronavirus pandemic, Mike Garcia said: Everyone should have to figure out how to fend for themselves. ;['Poverty', 'Public Health', 'California', 'Coronavirus', 'Democratic Congressional Campaign Committee'];https://www.politifact.com/factchecks/2020/sep/18/democratic-congressional-campaign-committee/ad-invokes-covid-claiming-garcia-said-people-shoul/;"The TV ad uses a narrator, words on the screen and imagery to invoke COVID-19.
It then immediately uses the Garcia remark, without indicating that he made it about food stamps.
Garcia has said he generally favors private charity over federal safety nets.
";;
980;33744;18/09/2020;false; Bill Gates says you don t have a choice to be vaccinated or not. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'YouTube videos'];https://www.politifact.com/factchecks/2020/sep/18/youtube-videos/youtube-video-takes-bill-gates-out-context-coronav/;" Video cuts out the question Gates was responding to and the first part of his answer to make it seem as if he supports mandatory coronavirus vaccinations. ​
";;
979;33742;18/09/2020;false; If the president had done his job, had done his job from the beginning, all the people would still be alive. All the people. I m not making this up. Just look at the data. ;['National', 'Public Health', 'Coronavirus', 'Joe Biden'];https://www.politifact.com/factchecks/2020/sep/18/joe-biden/joe-biden-wrongly-claims-trump-couldve-prevented-e/;"Experts said Joe Biden’s claim that a different pandemic response from President Donald Trump would have prevented every coronavirus death goes too far.
A more robust handling of the pandemic would likely have seen the country’s death count significantly reduced, but not to zero, experts said.
Even countries that have found relative success managing the coronavirus — such as South Korea and New Zealand — have seen some deaths.
";;
981;33747;18/09/2020;false; CDC Director Robert Redfield says healthy people should NOT wear masks. ;['Facebook Fact-checks', 'Coronavirus', 'Instagram posts'];https://www.politifact.com/factchecks/2020/sep/18/instagram-posts/cdc-director-says-healthy-people-should-wear-masks/;"Robert Redfield said in February that healthy people shouldn’t wear face masks, but the Centers for Disease Control and Prevention revised its recommendations in April.
In July, Redfield co-authored an editorial in a medical journal that advocated for “universal masking.”
On Sept. 16, the same day this inaccurate Instagram post was published, he said that he thinks face coverings are the best defense against COVID-19.
";;
137;440;18/09/2020;true; Over three months after receiving CARES Act relief funds from the state, the county has still not made those dollars available to help struggling Mid-Missourians. ;['Missouri', 'Coronavirus', 'Caleb Rowden'];https://www.politifact.com/factchecks/2020/sep/18/caleb-rowden/rowdens-right-cares-act-funds-werent-paid-out/;"The state gave Boone County $21.2 million in CARES Act funds in May. As of Sept. 11, that money had not yet been sent to applicants.
Rowden referred in his statement to a portal for funding requests that the Boone County Commission had not yet opened. It opened five days later.
";;
982;33749;16/09/2020;false; Here is the fire drone video that Twitter, Google, and YouTube didn t want us to see. ;['Environment', 'Fires', 'Facebook Fact-checks', 'California', 'Tweets'];https://www.politifact.com/factchecks/2020/sep/16/tweets/twitter-video-does-not-show-drone-starting-west-co/;" A spokesperson for the California Department of Forestry and Fire Protection analyzed the video and determined that it depicts a helicopter engaging in a standard firefighting practice called a controlled burn. ​
";;
983;33750;16/09/2020;false; The number of ICU beds is larger in Boone County a factor of three compared to Orange County for the University of North Carolina. ;['Education', 'Health Care', 'Missouri', 'Coronavirus', 'Mun Choi'];https://www.politifact.com/factchecks/2020/sep/16/mun-choi/mun-chois-numbers-are-when-it-comes-icu-beds-aroun/;"Choi compared the two universities in explaining why Mizzou’s campus is still open but UNC closed theirs after just a week.
One data point he used was available ICU beds in each county. Choi’s math is based on data from Johns Hopkins University, but that isn’t a complete count, we found..
In addition, Chapel Hill, actually lies near three counties, and is close to many more hospitals’ ICU beds.
";;
210;616;16/09/2020;mostly-true; Wisconsin is one of the nine states with the highest rate of infection per capita. ;['Health Care', 'Public Health', 'Wisconsin', 'Coronavirus', 'Tony Evers'];https://www.politifact.com/factchecks/2020/sep/16/tony-evers/wisconsin-trending-poorly-covid-19-cases-evers-sta/;"Evers’ specific claim doesn’t clarify that he’s talking about recent stats, but it was made in the context of a discussion of recent trends.
Over the entirety of the pandemic, Wisconsin is 30th in COVID-19 cases per capita.
But Evers’ general point was that Wisconsin is in worse shape than it was, and that’s accurate.
In the week leading up to this statement, Wisconsin had the fifth-highest rate of new cases per capita in the country.
";;
984;33752;15/09/2020;false; West Coast wildfires are due to bad forest maintenance, not climate change. ;['Environment', 'Climate Change', 'Fires', 'California', 'Facebook posts'];https://www.politifact.com/factchecks/2020/sep/15/facebook-posts/climate-change-created-conditions-west-coast-fires/;" Climate change has modified environments in the West Coast, making them more conducive to wildfires. ​
 Forest maintenance does play a role in mitigating forest fires, but that doesn't negate the role of climate change in making environments more flammable. 
 Experts say forest management should be thought of as one among many tools to cushion the effects of climate change, including the increased risk of wildfires.
";;
554;1838;14/09/2020;barely-true; All evidence points to the fact that our kids are 17 times more likely to have ill effects from the seasonal flu than they are from the coronavirus. ;['North Carolina', 'Coronavirus', 'Dan Forest'];https://www.politifact.com/factchecks/2020/sep/14/dan-forest/north-carolinas-dan-forest-cherry-picks-data-kids-/;"Forest cited the Wall Street Journal, which reported: ""Children under age 14 are between 6.8 and 17 times less likely to die of Covid-19 than the seasonal flu or pneumonia.""
Forest, who's running for governor against incumbent Democrat Roy Cooper, cherry-picked the stat and then presented it as a medical consensus.
Experts told us it's difficult to say how much more dangerous the flu is than coronavirus, considering it affects populations differently.
";;
989;33870;11/09/2020;false; Anti-poaching organizations dye elephant tusks and rhino horns with the same pink dye that is used to mark stolen banknotes. ;['Environment', 'Facebook Fact-checks', 'Facebook posts'];https://www.politifact.com/factchecks/2020/sep/11/facebook-posts/anti-poaching-organizations-arent-dyeing-elephant-/;" Images showing rhinos and elephants with pink horns are doctored from stock photos. 
 Some organizations have infused rhino horns with a mixture of poison and dye to deter poaching. However, this process only produces a slight discoloration on the outside of the horn. 
 Conservationists say that superficially staining tusks and horns is impractical.
";;
988;33869;11/09/2020;false; Canada has just criminalized all CV19 measures requiring masks, distancing, quarantining & vaccines. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/sep/11/facebook-posts/no-canada-did-not-criminalize-covid-19-restriction/;" The Canadian government has not enacted a law that criminalizes COVID-19 restrictions or prevents enforcement of those guidelines.
 There are places in Canada where you can be fined for disobeying COVID-19 public health orders. 
 The post appears to be referring to a proclamation issued by a “council of citizens’ assemblies.”
";;
990;33872;10/09/2020;false; Says Rep. Alexandria Ocasio-Cortez and Eugene DePasquale support socialized medicine, the Green New Deal and defunding the police. ;['Environment', 'Criminal Justice', 'Public Health', 'Pennsylvania', 'Scott Perry'];https://www.politifact.com/factchecks/2020/sep/10/scott-perry/pa-house-race-perry-fails-tie-depasquale-aoc-over-/;"In a tossup Pennsylvania House race, Democrat Eugene DePasquale does not support socialized medicine, the Green New Deal or defunding the police.
";;
638;2303;10/09/2020;pants-fire; The CDC has removed the ‘Covid-19 Pandemic’ and replaced it with ‘Covid-19 Outbreak’ on their website. It was never a pandemic. ;['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/sep/10/facebook-posts/no-cdc-hasnt-stopped-calling-covid-19-pandemic/;" The World Health Organization declared COVID-19 a pandemic in March.
 There is no evidence the U.S. Centers for Disease Control and Prevention removed the term “pandemic” and replaced it with “outbreak” on its website homepage; “outbreak” has been used on the homepage for months.
 On many pages, the CDC website refers to “the COVID-19 pandemic.”
";;
368;1087;09/09/2020;half-true; Under Operation Warp Speed, we’ve pioneered groundbreaking therapies, reducing the fatality rate 85% since April. ;['Public Health', 'Science', 'Coronavirus', 'Donald Trump'];https://www.politifact.com/factchecks/2020/sep/09/donald-trump/Trump-oversells-crediting-White-House-response/;" There was a major decline in the case-fatality rate — the number of coronavirus deaths divided by known cases — compared to an earlier phase in the epidemic. However, “groundbreaking therapies” are only part of the reason. 
 One factor in a lower case-fatality rate is the huge increase in coronavirus testing. In the first weeks and months of the outbreak, testing focused on those who were more seriously ill, including nursing home residents. That kept the case-fatality rate high.
 By the time Operation Warp Speed had announced its scope and leadership, most of the decline in the case-fatality rate had already occurred.
";;
639;2304;09/09/2020;pants-fire; Says President Donald Trump never downplayed the virus. ;['National', 'Coronavirus', 'Kayleigh McEnany'];https://www.politifact.com/factchecks/2020/sep/09/kayleigh-mcenany/mcenany-says-trump-never-downplayed-virus-he-did-a/;"Between the end of January and mid March, Trump told the public that the virus was well under control and presented little risk.
He told Bob Woodward that he played down the virus to avoid creating panic.
";;
211;618;08/09/2020;mostly-true; For younger people, seasonal flu is in many cases a deadlier virus than COVID-19 ;['Children', 'Public Health', 'Wisconsin', 'Coronavirus', 'Ron Johnson'];https://www.politifact.com/factchecks/2020/sep/08/ron-johnson/johnson-mostly-track-claim-flu-harder-kids-covid-1/;"Hospitalizations and deaths among children are higher for the seasonal flu than they are for COVID-19
The CDC states that the risk of complications for healthy children is higher for flu compared to COVID-19, though kids with underlying medical conditions will be at greater risk for both
But experts caution that we might not yet see the whole picture of how dangerous the coronavirus is for kids because schools largely shut down when it started to spread, shielding them from that potential place of exposure.
";;
996;33983;04/09/2020;false; Says he was the first person to call for invoking the Defense Production Act. ;['Military', 'Public Health', 'Coronavirus', 'Joe Biden'];https://www.politifact.com/factchecks/2020/sep/04/joe-biden/joe-biden-wrong-about-how-early-he-called-invoke-d/;" Biden was far from the first official to call for use of the Defense Production Act to boost manufacturing of urgently needed medical supplies. 
 A full 18 days before Biden made his first public comment on the act, Trump’s Health and Human Services secretary had publicly floated the idea, and Trump made it official the same day Biden made his remarks. 
 In between, dozens of Democratic lawmakers publicly called for the act to be used, and Biden did not mention it in a Democratic primary debate.
";;
555;1845;03/09/2020;barely-true; In some of these other states, some of their deaths can be attributable to the fact that they were having a hard time getting an ICU bed or a ventilator to a patient. ;['North Carolina', 'Coronavirus', 'Roy Cooper'];https://www.politifact.com/factchecks/2020/sep/03/roy-cooper/cooper-overstates-ventilator-access-problem/;"North Carolina Gov. Roy Cooper said some COVID-19 patients have died because they couldn't access a ventilator or bed in an Intensive Care Unit.
Studies have shown that mortality rates rise when hospitals are overwhelmed, and some news articles suggest that has happened during the pandemic.
However, the American Hospital Association and other experts say they're not aware of specific cases where the lack of a ventilator or ICU bed directly contributed to someone's death.
";;
640;2311;31/08/2020;pants-fire; The CDC adjusted the US Covid deaths from 153,504 to 9,210. ;['Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/aug/31/facebook-posts/no-cdc-did-not-quietly-adjust-us-coronavirus-death/;"President Donald Trump retweeted multiple posts that falsely claimed the Centers for Disease Control and Prevention decreased the number of U.S. coronavirus deaths to 9,210.
Those posts misconstrue data from the CDC, which shows that the vast majority of coronavirus-related deaths occur in patients who have comorbidities like influenza or pneumonia.
As of Aug. 31, the CDC reported that 182,622 Americans have died since the start of the pandemic. Some estimates put the death toll even higher.
";;
556;1848;27/08/2020;barely-true; President Trump marshalled the full resources of our federal government from the outset. He directed us to forge a seamless partnership with governors across America in both political parties. ;['States', 'Coronavirus', 'Mike Pence'];https://www.politifact.com/factchecks/2020/aug/27/mike-pence/pence-rnc-speech-praises-trumps-covid-19-seamless-/;"Early in the pandemic, Trump feuded with governors over whose responsibility it was to secure supplies.
States found themselves competing with each other and the federal government for scarce personal protective equipment and testing materials.
At one point, Trump threatened to withhold school funds for districts that didn’t reopen.
";;
213;621;27/08/2020;mostly-true; In April, when asked how he would handle the COVID-19 pandemic, Tommy Tuberville said he didn t have a clue and after winning the Republican nomination in July, he still said he didn t have a clue. ;['Public Health', 'Coronavirus', 'Doug Jones'];https://www.politifact.com/factchecks/2020/aug/27/doug-jones/tuberville-did-say-he-wouldnt-have-clue-covid-19-h/;"Regarding how to respond to the COVID-19 pandemic, Tuberville did say once he “wouldn’t have a clue” and another time said, “I don’t know which way you go.”
Tuberville has not laid out a plan for addressing the virus, though he has taken some positions on shutdowns and emergency aid, and the need to resume school and athletics.
";;
557;1850;24/08/2020;barely-true; Does the #DemConvention know @NYGovCuomo forced nursing homes across NY to take in COVID positive patients and planted the seeds of infection that killed thousands of grandmothers and grandfathers? ;['Corrections and Updates', 'Public Health', 'Health Check', 'New York', 'Coronavirus', 'Michael Caputo'];https://www.politifact.com/factchecks/2020/aug/24/michael-caputo/hhs-official-blames-cuomo-nursing-home-covid-death/;"New York Governor Andrew Cuomo has been dogged by criticism for months over his March advisory directing nursing homes in the state to accept patients who had or were suspected of having COVID-19.
In May, the governor amended the March order, prohibiting hospitals from discharging patients to nursing homes unless they tested negative for COVID-19.
The state health department issued a report in July that concluded the deadly coronavirus was introduced by nursing home staffers rather than sick patients.
Though some epidemiologists and nursing home advocates questioned the report’s methods and findings, public health experts agreed with the report’s conclusion — based on the timeline — that nursing home staffers and visitors, before they were banned, were likely the main drivers of COVID-19 infection and death in nursing homes.
";;
566;1977;20/08/2020;barely-true; At UNC 14% of students tested positive. ;['North Carolina', 'Coronavirus', 'Chris Murphy'];https://www.politifact.com/factchecks/2020/aug/20/chris-murphy/senator-forgets-key-context-about-uncs-covid-19-te/;"U.S. Sen. Chris Murphy, a Democrat from Connecticut, said that ""14% of students tested positive” at the University of North Carolina.
The way he phrased the tweet could give the impression that more than 2,600 of UNC's 19,000 undergraduates are infected.
That's not the case. About 14% of tests recently came back positive -- and that figure comes from a sample size of only 954 students.
";;
214;626;20/08/2020;mostly-true; The fact is that in terms of the risk to schoolkids, this is lower risk than seasonal influenza. ;['Florida', 'Health Check', 'Coronavirus', 'Ron DeSantis'];https://www.politifact.com/factchecks/2020/aug/20/ron-desantis/desantis-says-covid-lower-risk-school-aged-kids-fl/;"COVID-related rates of hospitalization and death for children are lower than those of seasonal influenza.
The risk of complications for healthy children is also higher for flu than for COVID-19, but infants and children with underlying medical conditions are at increased risk for both flu and COVID-19.
Though the number of coronavirus cases among children has been relatively low, experts caution this could be because they have been at home and not in school.
Experts also caution that children could be spreaders of the virus, and many unknowns remain.
";;
1004;34122;19/08/2020;false; Amid COVID-19, 25 of the 26 Republican governors have decided to play football, but three-fourths of the 24 Democratic governors have decided not to play already and most will probably not play. ;['Government Regulation', 'Public Health', 'Sports', 'Coronavirus', 'Tommy Tuberville'];https://www.politifact.com/factchecks/2020/aug/19/tommy-tuberville/senate-hopeful-tommy-tuberville-fumbles-facts-abou/;"It’s not governors but collegiate athletic conferences and universities themselves that are deciding whether their teams play football this fall.
Colleges in a given state can belong to different conferences — so, some might be in conferences that have canceled football, while others are in conferences that have not.
Only 17 states with teams in the top tier of college football have none of those teams playing this fall. That includes 13 states with Democratic governors and four with GOP governors.
";;
1006;34125;18/08/2020;false; Our (COVID-19) numbers are better than almost all countries. ;['National', 'Coronavirus', 'Donald Trump'];https://www.politifact.com/factchecks/2020/aug/18/donald-trump/donald-trump-says-us-top-globally-covid-19-fight-i/;"Based on population, the United States has one of the highest death rates worldwide.
The United States has  a higher rate of infection than Canada, Australia and most European countries.
";;
1005;34123;18/08/2020;false; The coronavirus has seen a big surge in New Zealand. It s terrible. We don t want that. ;['National', 'Public Health', 'Coronavirus', 'Donald Trump'];https://www.politifact.com/factchecks/2020/aug/18/donald-trump/we-dont-want-trump-says-new-zealand-after-country-/;"New Zealand reported nine new cases on Aug. 17, the day of Trump’s remark. The nation previously went over 100 days without an instance of community spread.
The U.S. leads the world in cumulative COVID-19 cases and deaths and has reported more than 50,000 new cases per day for most of August and July.
";;
1007;34126;18/08/2020;false; As of the last 24 hours this is the protocol regarding masks: Masks should only be used healthcare workers, caretakers or people who are sick with symptoms like fever and cough. ;['Health Care', 'Public Health', 'Facebook Fact-checks', 'Health Check', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/aug/18/facebook-posts/facebook-posts-labels-months-old-image-mask-policy/;"The photo is outdated. The giveaway is the Nasdaq composite index listed in the bottom right-hand corner. The Nasdaq hasn’t sat at 9,415.23 since mid-June; the post claims the photo was taken in mid-August.
The quote depicted in the image is from at least as early of March, a Google search shows.
The World Health Organization currently says governments should encourage the general public to wear a fabric mask if “there is widespread community transmission, and especially in settings where physical distancing cannot be maintained.”
";;
216;628;18/08/2020;mostly-true; The United States is the only major industrial economy to have its unemployment rate triple since the coronavirus pandemic began. ;['Corrections and Updates', 'Economy', 'Jobs', 'Coronavirus', 'Bill Clinton'];https://www.politifact.com/factchecks/2020/aug/19/bill-clinton/bill-clinton-mostly-accurate-international-unemplo/;"Clinton was accurate for the broadest comparison, which includes a 20-nation selection of OECD nations between January 2020 and June 2020.
The rate in the U.S. was 3.1 times higher in June than in January. Only Canada came close, with the unemployment rate 2.2 times higher over that period.
The one caveat is that extending the U.S. data to July showed that the increase fell slightly below three times.
";;
1011;34254;14/08/2020;false; Says Kamala Harris wants to eliminate beef. ;['Agriculture', 'National', 'California', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/aug/14/facebook-posts/no-kamala-harris-didnt-say-she-wants-eliminate-bee/;"Kamala Harris co-sponsored a bill to protect workers at meatpacking plants from the spread of COVID-19.
Harris said the government should offer incentives and dietary guidelines to reduce the consumption of meat, but she didn’t say she wants to eliminate beef altogether.
";;
396;1224;14/08/2020;half-true; Says Sara Gideon’s husband’s law firm took up to $2 million from the same federal program she falsely attacked Susan Collins over. ;['Campaign Finance', 'Federal Budget', 'Coronavirus', 'Susan Collins'];https://www.politifact.com/factchecks/2020/aug/14/susan-collins/key-us-senate-race-susan-collins-attack-rival-over/;"Susan Collins, the Republican incumbent in Maine, faces Democrat Sara Gideon in the Nov. 3 election, which could help determine whether Republicans keep control of the Senate.
The law firm that employs Gideon’s husband received a Paycheck Protection Program loan of between $1 million and $2 million.
Gideon attacked Collins over the PPP; some of her points were accurate. Collins did write an exception in the law for hotels after receiving campaign donations from hotel political action committees.
";;
641;2319;13/08/2020;pants-fire; Says Anthony Fauci, Bill Gates, George Soros and Jeffrey Epstein are connected with Moderna, Inc., and its efforts to create the coronavirus vaccine. ;['Drugs', 'Health Care', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/aug/13/facebook-posts/conspiracy-about-moderna-gates-epstein-fauci-and-s/;"The connections the post claims are wrong. Fauci is more than 14 years older than Gates and had already graduated from Cornell and was working at the NIH when Gates was in college.
Gates did not attend Cornell and did not room with Fauci.
IG Farben is not connected to Moderna.
Fauci was never CEO of Moderna.
Epstein was not the primary stockholder of Moderna when he died.
";;
138;448;13/08/2020;true; Says the U.S. Senate is dominated millionaires and that he is not one of them. ;['National', 'New Jersey', 'Coronavirus', 'Cory Booker'];https://www.politifact.com/factchecks/2020/aug/13/cory-booker/cory-booker-said-us-senate-dominated-millionaires-/;"Net worth data compiled by the nonpartisan Center for Responsive Politics for 2018, the most recent year available, shows that almost two-thirds of U.S. senators’ net worth exceeds $1 million.
U.S. Sen. Rick Scott, a Florida Republican, and U.S. Sen. Mark Warner, a Virginia Democrat, are the body’s wealthiest lawmakers. Each reported a net worth of more than $200 million dollars, the data show.
Fifty-seven lawmakers reported net worths of between $1 million and $100 million, including Pennsylvania Republican Pat Toomey, who is worth about $2 million, the data show.
";;
567;1988;12/08/2020;barely-true; Says series of 11 photos are from the 1918 flu pandemic. ;['Health Care', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/aug/12/facebook-posts/no-not-all-these-photos-are-1918-flu-pandemic/;" Five of the 11 photos are from the 1918 flu pandemic. Six are not.
";;
265;752;11/08/2020;mostly-true; If the vaccine came out tomorrow, how in the heck would we get it to people? There is no game plan. ;['Coronavirus', 'Joe Biden'];https://www.politifact.com/factchecks/2020/aug/11/joe-biden/joe-biden-said-there-no-game-plan-distribute-coron/;"As of early August, the federal government has no public plan showing how it plans to distribute a COVID-19 vaccine.
The CDC and the National Academies of Sciences are working on recommendations for vaccine distribution.
The Defense Department will handle logistics for the vaccine, but the CDC will handle tracking patients.
The CDC told states to submit their vaccine plans by the end of September.
";;
1012;34262;10/08/2020;false; President Donald Trump put a hold on ALL EVICTIONS through December. ;['Housing', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/aug/10/facebook-posts/no-donald-trump-did-not-put-hold-evictions-through/;" An eviction moratorium for properties linked to federal housing financing was included in the CARES Act, a major coronavirus relief bill. The moratorium expired in late July.
 Trump’s executive order doesn’t extend the moratorium. Instead, it takes a softer approach by telling executive branch officials to think about possible solutions to evictions during the coronavirus pandemic and its related economic downturn. The executive order also says nothing about any December deadline.
";;
397;1229;07/08/2020;half-true; 3.8% of Wisconsin’s coronavirus funding has been spent. ;['Federal Budget', 'Health Care', 'Wisconsin', 'Coronavirus', 'Bryan Steil'];https://www.politifact.com/factchecks/2020/aug/07/bryan-steil/gop-lawmaker-only-tells-part-story-claim-wisconsin/;"Steil cited a report from the U.S. Department of Treasury, which said Wisconsin spent or transferred 3.8% of its CARES Act funds from March 1 to June 30.
But that figure doesn’t include expenses already incurred or funds already committed to programs and response efforts
";;
568;1991;06/08/2020;barely-true; Mark Kelly criticized the (Paycheck Protection Program), then turned around and took money for his own multi-million dollar company. ;['Economy', 'Coronavirus', 'Martha McSally'];https://www.politifact.com/factchecks/2020/aug/06/martha-mcsally/fact-checking-arizona-senate-race-claim-about-mark/;"Congress created the Paycheck Protection Program to help small businesses affected by the pandemic.
Kelly criticized how the program has been administered, not the existence of the program.
A company Kelly co-founded and in which he has investments received up to $2 million in loans from the program. Kelly’s campaign and the company say he was not involved in the application process.
";;
1013;34265;06/08/2020;false; Children are almost immune from this disease. ;['Coronavirus', 'Donald Trump'];https://www.politifact.com/factchecks/2020/aug/06/donald-trump/children-are-almost-immune-disease/;"Children represent about 7.3% of COVID-19 cases in the U.S and less than 0.1% of deaths, according to the CDC.
Many children were not exposed to the virus as much as adults because schools shut down nationwide in March.
Research in other countries that reopened schools shows children can catch COVID-19.
";;
266;754;05/08/2020;mostly-true; There’s a direct correlation between North Carolina’s mask requirement and COVID-19 stabilization. ;['North Carolina', 'Coronavirus', 'Mandy Cohen'];https://www.politifact.com/factchecks/2020/aug/05/mandy-cohen/there-correlation-between-north-carolinas-mask-law/;"Mandy Cohen, Secretary of North Carolina's Department of Health and Human Services, says there’s a “direct correlation” between NC’s mask law and COVID-19 stabilization in late July.
North Carolina's stats show that the number of new coronavirus cases started to dip about three weeks after the mask mandate.
It's fair to say there's a correlation, experts told us. But there's not enough evidence to say the two are linked.
";;
267;755;05/08/2020;mostly-true; There have been five randomized controlled, placebo controlled trials that do not show any benefit to hydroxychloroquine. ;['National', 'Coronavirus', 'Brett Giroir'];https://www.politifact.com/factchecks/2020/aug/05/brett-giroir/yes-least-five-randomized-controlled-studies-say-h/;"Studies from the United States, the United Kingdom, Brazil, and Spain looked at whether hydroxychloroquine prevented people from getting infected with the coronavirus, or helped them recover faster.
All of the studies randomly assigned patients to treatment and control (non-treatment) groups.
None of the studies found that hydroxychloroquine made a difference.
";;
268;757;04/08/2020;mostly-true; Five veterinary labs have their CLIA certification to officially test human patients. There are a lot of labs who are doing surveillance testing that don t need the CLIA certification. ;['Public Health', 'Health Check', 'Coronavirus', 'Brett Giroir'];https://www.politifact.com/factchecks/2020/aug/04/brett-giroir/giroir-says-labs-test-livestock-could-ease-covid-t/;"There are a number of veterinary labs in the U.S. with the certifications necessary to test human samples.
CLIA is certification under the Clinical Laboratory Improvement Amendments of 1988, a federal law that sets the standard for labs that test human specimens.
Experts say veterinary labs could relieve some of the pressure on commercial and hospital-based labs to lessen the current delays in COVID-19 testing and results, but it is unlikely to be a game changer.
";;
569;1992;03/08/2020;barely-true; You know what’s in this bill? No medical malpractice suits until 2024, even if they’re not COVID related. ;['Health Care', 'Legal Issues', 'Public Health', 'Coronavirus', 'Charles Schumer'];https://www.politifact.com/factchecks/2020/aug/03/charles-schumer/fact-checking-chuck-schumers-claim-republican-bill/;"The bill does not prohibit the filing of medical malpractice lawsuits, but it does set strict standards that must be met for a case to succeed. The standards could restrict the number of cases filed, experts said.
Although the bill refers to “coronavirus-related medical liability action,” the definition in the bill for “coronavirus-related health care services” is broad enough that it could apply to cases that were not directly COVID-19 related.
";;
570;1995;31/07/2020;barely-true; Florida is doing over five times better than New Jersey and New York in COVID-19 deaths per million people. ;['New Jersey', 'Public Health', 'Florida', 'Facebook Fact-checks', 'New York', 'Coronavirus', 'Facebook posts'];https://www.politifact.com/factchecks/2020/jul/31/facebook-posts/heres-whats-missing-about-florida-5-times-better-c/;"The claim is accurate on one measure — the number of COVID-19 deaths per capita for the duration of the outbreak.
But the claim is that Florida is doing well now, when in fact deaths are on the rise.
";;
269;759;31/07/2020;mostly-true; Say Wisconsin Republican lawmakers have done nothing while neighboring states like Minnesota, Illinois and Michigan have already implemented safety precautions like requiring individuals to wear masks. ;['Public Health', 'States', 'Wisconsin', 'Coronavirus', 'Wisconsin state Senate Democrats'];https://www.politifact.com/factchecks/2020/jul/31/wisconsin-state-senate-democrats/wisconsin-democrats-say-lawmakers-neighboring-stat/;"Lawmakers in Minnesota, Michigan and Illinois have passed more COVID-19 legislation than Wisconsin’s GOP-controlled legislature.
That said, some safety precautions in those states came about through executive orders by the governors.
";;
1016;34388;30/07/2020;false; Says wearing masks has been proven ineffective. ;['Public Health', 'Wisconsin', 'Coronavirus', 'Michael Schraa'];https://www.politifact.com/factchecks/2020/jul/30/michael-schraa/wisconsin-gop-lawmaker-wrong-masks-have-been-prove/;"A growing body of evidence shows that wearing a mask, even a cloth mask, can reduce transmission of COVID-19
Schraa shared links to unreputable sources that found masks ineffective, while leading medical journals, federal and world health officials, research universities and President Donald Trump have said masks do work to cut down transmission
";;
1015;34386;30/07/2020;false; Says he opposes statewide mask order because it would require him to wear a mask in my house, or walking my dog. ;['Public Health', 'Wisconsin', 'Coronavirus', 'Van Wanggaard'];https://www.politifact.com/factchecks/2020/jul/30/van-wanggaard/Evers-Wisconsin-mask-order-not-require-masks-house/;"State mask order applies to public spaces, both indoors and confined outdoor spaces.
The order specifically exempts private residences.
And masks are not required — though they are “strongly recommended” — in general outdoor areas where one would walk a dog.
";;
